url,html_url,issue_url,id,user/login,user/id,user/avatar_url,user/gravatar_id,user/url,user/html_url,user/followers_url,user/following_url,user/gists_url,user/starred_url,user/subscriptions_url,user/organizations_url,user/repos_url,user/events_url,user/received_events_url,user/type,user/site_admin,created_at,updated_at,body
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514236,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/12#issuecomment-186514236,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/12,186514236,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:25:30Z,2016-02-20T05:25:30Z,Collection Discussion
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514248,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/13#issuecomment-186514248,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/13,186514248,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:26:00Z,2016-02-20T05:26:00Z,Basic layout in progress for fixed screensize
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514298,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/15#issuecomment-186514298,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/15,186514298,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:27:23Z,2016-02-20T05:27:23Z,"Basic HTML for date picker to extract appointments, improvements to work upon"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514512,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/7#issuecomment-186514512,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/7,186514512,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:28:12Z,2016-02-20T05:28:12Z,3rd solution in discussion on lines of JavaScript or VBA macro
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514662,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/10#issuecomment-186514662,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/10,186514662,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:28:40Z,2016-02-20T05:28:40Z,"Setup works fine, so closing the issue"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186774300,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/17#issuecomment-186774300,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/17,186774300,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-21T08:08:53Z,2016-02-21T08:08:53Z,"Facebook ID and token created, calling error in code."
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/187984826,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/18#issuecomment-187984826,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/18,187984826,nishtha02,11819791,https://avatars.githubusercontent.com/u/11819791?v=3,,https://api.github.com/users/nishtha02,https://github.com/nishtha02,https://api.github.com/users/nishtha02/followers,https://api.github.com/users/nishtha02/following{/other_user},https://api.github.com/users/nishtha02/gists{/gist_id},https://api.github.com/users/nishtha02/starred{/owner}{/repo},https://api.github.com/users/nishtha02/subscriptions,https://api.github.com/users/nishtha02/orgs,https://api.github.com/users/nishtha02/repos,https://api.github.com/users/nishtha02/events{/privacy},https://api.github.com/users/nishtha02/received_events,User,false,2016-02-24T00:25:23Z,2016-02-24T00:25:23Z,https://developers.facebook.com/docs/android This link might help
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/188608190,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/20#issuecomment-188608190,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/20,188608190,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-25T04:25:59Z,2016-02-25T04:25:59Z,Token call not responding. Solution to be looked into
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763085,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/21#issuecomment-189763085,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/21,189763085,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:48:52Z,2016-02-28T01:48:52Z,In progress
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763164,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/20#issuecomment-189763164,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/20,189763164,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:49:09Z,2016-02-28T01:49:09Z,Setup in progress for facebook
